gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
MIN201205100,TOR,MIN,MIN04,20120510,0,7:11PM,night,,,true,,165,31438,unknown,unknown,sunny,73,tolf,10,thors701,,,welkb901,tscht901,reybd901,nelsj901,,,alvah001,marqj001,,regular,6,2,TOR,MIN,y,both,y,y,y,2012
NYA201205100,TBA,NYA,NYC21,20120510,0,7:08PM,night,,,true,,168,37720,unknown,unknown,cloudy,61,torf,19,sprej701,,,estam901,hoyej901,joycj901,reynj901,,,sabac001,pricd001,sorir001,regular,3,5,NYA,TBA,y,both,y,y,y,2012
OAK201205100,DET,OAK,OAK01,20120510,0,7:07PM,night,,,true,,193,11513,unknown,unknown,sunny,70,torf,5,ducam701,,,everm901,schrp901,welkt901,diazl901,,,schem001,colob001,,regular,10,6,DET,OAK,y,both,y,y,y,2012
PIT201205100,WAS,PIT,PIT08,20120510,0,7:06PM,night,,,false,,158,15381,unknown,unknown,unknown,60,tocf,16,webbb701,,,cuzzp901,gibsg901,carav901,davig901,,,stras001,corrk001,rodrh002,regular,4,2,WAS,PIT,y,both,y,y,y,2012
ARI201205110,SFN,ARI,PHO01,20120511,0,6:40PM,night,,,false,,150,35792,unknown,unknown,sunny,95,fromrf,11,johnr701,,,marqa901,onorb901,fairc901,hallt901,,,corbp001,bumgm001,,regular,1,5,ARI,SFN,y,both,y,y,y,2012
BAL201205110,TBA,BAL,BAL12,20120511,0,7:08PM,night,,,true,,157,26669,unknown,unknown,sunny,71,rtol,5,hennj701,,,gibsg901,carav901,davig901,cuzzp901,,,odayd001,peraj002,johnj010,regular,3,4,BAL,TBA,y,both,y,y,y,2012
BOS201205110,CLE,BOS,BOS07,20120511,0,7:10PM,night,,,true,,237,37438,unknown,unknown,cloudy,64,fromlf,7,scogc701,,,cousd901,porta901,kulpr901,wolfj901,,,buchc001,jimeu001,aceva001,regular,5,7,BOS,CLE,y,both,y,y,y,2012
CHA201205110,KCA,CHA,CHI12,20120511,0,7:10PM,night,,,true,,163,19129,unknown,unknown,sunny,74,rtol,11,roseb701,,,fleta901,drakr901,westj901,holbs901,,,floyg001,paulf001,,regular,0,5,CHA,KCA,y,both,y,y,y,2012
CIN201205110,WAS,CIN,CIN09,20120511,0,7:10PM,night,,,false,,192,37255,unknown,unknown,sunny,72,unknown,0,camem701,,,kellj901,coope901,fostm901,timmt901,,,gonzg003,leakm001,,regular,7,3,WAS,CIN,y,both,y,y,y,2012
LAN201205110,COL,LAN,LOS03,20120511,0,7:11PM,night,,,false,,169,35591,unknown,unknown,sunny,65,tocf,8,munse701,,,rapue901,herna901,carlm901,hicke901,,,capuc001,moyej001,,regular,3,7,LAN,COL,y,both,y,y,y,2012
MIA201205110,NYN,MIA,MIA02,20120511,0,7:10PM,night,,,false,,187,31007,dry,none,dome,78,unknown,0,jernr701,,,gormb901,randt901,ticht901,vanol901,,,bellh001,franf001,,regular,5,6,MIA,NYN,y,both,y,y,y,2012
MIL201205110,CHN,MIL,MIL06,20120511,0,7:10PM,night,,,false,,304,40097,unknown,unknown,sunny,75,rtol,17,odrit701,,,barkl901,culbf901,johna901,cedeg901,,,chulv001,castl002,,regular,7,8,MIL,CHN,y,both,y,y,y,2012
MIN201205110,TOR,MIN,MIN04,20120511,0,9:01PM,night,,,true,,197,33387,wet,rain,unknown,51,ltor,10,thors701,,,tscht901,reybd901,nelsj901,welkb901,,,blacn001,drabk001,cappm001,regular,6,7,MIN,TOR,y,both,y,y,y,2012
NYA201205110,SEA,NYA,NYC21,20120511,0,7:08PM,night,,,true,,172,37226,unknown,unknown,sunny,68,torf,17,karph701,,,darlg901,conrc901,barrs901,mealj901,,,kuroh001,hernf002,,regular,2,6,NYA,SEA,y,both,y,y,y,2012
OAK201205110,DET,OAK,OAK01,20120511,0,7:07PM,night,,,true,,168,26721,unknown,unknown,sunny,65,ltor,4,dybdc701,,,schrp901,welkt901,diazl901,everm901,,,milot001,porcr001,,regular,4,11,OAK,DET,y,both,y,y,y,2012
PHI201205110,SDN,PHI,PHI13,20120511,0,7:05PM,night,,,false,,145,44056,unknown,unknown,cloudy,71,ltor,13,dunnj701,,,millb901,iassd901,scotd901,buckc901,,,worlv001,richc002,,regular,3,7,PHI,SDN,y,both,y,y,y,2012
PIT201205110,HOU,PIT,PIT08,20120511,0,7:07PM,night,,,false,,161,19878,unknown,unknown,sunny,70,tolf,10,webbb701,,,hoyej901,joycj901,reynj901,estam901,,,norrb001,mcdoj004,myerb001,regular,1,0,HOU,PIT,y,both,y,y,y,2012
SLN201205110,ATL,SLN,STL10,20120511,0,7:35PM,night,,,false,,236,45190,unknown,unknown,unknown,76,rtol,4,smitm701,,,muchm901,bellw901,knigb901,wintm901,,,hernl003,mcclk001,kimbc001,regular,9,7,ATL,SLN,y,both,y,y,y,2012
TEX201205110,ANA,TEX,ARL02,20120511,0,7:07PM,night,,,true,,182,48201,unknown,unknown,unknown,73,ltor,11,wells701,,,davib902,wendh902,belld901,laynj901,,,darvy001,wilsc004,,regular,3,10,TEX,ANA,y,both,y,y,y,2012
ARI201205120,SFN,ARI,PHO01,20120512,0,5:10PM,night,,,false,,190,31719,dry,none,dome,78,unknown,0,johnr701,,,onorb901,fairc901,hallt901,marqa901,,,cainm001,cahit001,garcj002,regular,5,2,SFN,ARI,y,both,y,y,y,2012
BAL201205120,TBA,BAL,BAL12,20120512,0,7:07PM,night,,,true,,181,32862,unknown,unknown,cloudy,77,tocf,4,jacom701,,,carav901,davig901,cuzzp901,gibsg901,,,matub001,moorm003,johnj010,regular,3,5,BAL,TBA,y,both,y,y,y,2012
BOS201205120,CLE,BOS,BOS07,20120512,0,7:10PM,night,,,true,,150,38048,unknown,unknown,sunny,77,ltor,13,shalm701,,,porta901,kulpr901,wolfj901,cousd901,,,doubf001,mcalz001,aceva001,regular,1,4,BOS,CLE,y,both,y,y,y,2012
CHA201205120,KCA,CHA,CHI12,20120512,0,7:06PM,night,,,true,,166,20066,unknown,unknown,overcast,54,ltor,7,roseb701,,,drakr901,westj901,holbs901,fleta901,,,hochl001,salec001,,regular,5,0,KCA,CHA,y,both,y,y,y,2012
CIN201205120,WAS,CIN,CIN09,20120512,0,7:11PM,night,,,false,,188,42294,unknown,unknown,unknown,72,rtol,6,rothr701,,,coope901,fostm901,timmt901,kellj901,,,zimmj003,arrej001,rodrh002,regular,2,1,WAS,CIN,y,both,y,y,y,2012
LAN201205120,COL,LAN,LOS03,20120512,0,6:10PM,night,,,false,,151,33735,unknown,unknown,sunny,65,tocf,6,hartd701,,,herna901,carlm901,hicke901,rapue901,,,haraa001,outmj001,jansk001,regular,1,2,LAN,COL,y,both,y,y,y,2012
MIA201205120,NYN,MIA,MIA02,20120512,0,1:07PM,day,,,false,,208,32128,dry,none,dome,77,unknown,0,jernr701,,,randt901,ticht901,vanol901,gormb901,,,dickr001,nolar001,,regular,9,3,NYN,MIA,y,both,y,y,y,2012
MIL201205120,CHN,MIL,MIL06,20120512,0,12:06PM,day,,,false,,178,42339,unknown,unknown,unknown,59,ltor,10,odrit701,,,culbf901,johna901,cedeg901,barkl901,,,marcs001,volsc001,,regular,2,8,MIL,CHN,y,both,y,y,y,2012
MIN201205120,TOR,MIN,MIN04,20120512,0,6:10PM,night,,,true,,170,38820,unknown,unknown,sunny,69,ltor,15,thors701,,,reybd901,nelsj901,welkb901,tscht901,,,hutcd001,waltp001,jansc001,regular,2,1,TOR,MIN,y,both,y,y,y,2012
NYA201205120,SEA,NYA,NYC21,20120512,0,4:08PM,day,,,true,,156,43954,unknown,unknown,cloudy,77,tolf,9,karph701,,,conrc901,barrs901,mealj901,darlg901,,,hughp001,noesh001,logab001,regular,2,6,NYA,SEA,y,both,y,y,y,2012
OAK201205120,DET,OAK,OAK01,20120512,0,5:06PM,night,,,true,,155,20077,unknown,unknown,sunny,66,rtol,7,ducam701,,,welkt901,diazl901,everm901,schrp901,,,mccab001,fistd001,fuenb001,regular,1,3,OAK,DET,y,both,y,y,y,2012
PHI201205120,SDN,PHI,PHI13,20120512,0,7:06PM,night,,,false,,170,45542,unknown,unknown,cloudy,76,torf,12,macom701,,,iassd901,scotd901,buckc901,millb901,,,volqe001,hallr001,thayd001,regular,2,1,SDN,PHI,y,both,y,y,y,2012
PIT201205120,HOU,PIT,PIT08,20120512,0,7:06PM,night,,,false,,179,34187,unknown,unknown,unknown,72,tolf,5,patte701,,,joycj901,reynj901,estam901,hoyej901,,,mortc002,happj001,cruzj005,regular,2,5,PIT,HOU,y,both,y,y,y,2012
SLN201205120,ATL,SLN,STL10,20120512,0,6:16PM,night,,,false,,175,44157,unknown,unknown,cloudy,78,torf,4,muelg701,,,bellw901,knigb901,wintm901,muchm901,,,beacb001,waina001,,regular,7,2,ATL,SLN,y,both,y,y,y,2012
TEX201205120,ANA,TEX,ARL02,20120512,0,12:07PM,day,,,true,,174,47699,unknown,unknown,unknown,69,ltor,8,ruddw701,,,wendh902,belld901,laynj901,davib902,,,carpd002,harrm001,downs001,regular,4,2,ANA,TEX,y,both,y,y,y,2012
ARI201205130,SFN,ARI,PHO01,20120513,0,1:10PM,day,,,false,,163,35430,dry,none,dome,77,unknown,0,johnr701,,,fairc901,hallt901,marqa901,onorb901,,,zitob001,saunj001,,regular,7,3,SFN,ARI,y,both,y,y,y,2012
BAL201205130,TBA,BAL,BAL12,20120513,0,1:38PM,day,,,true,,202,29552,unknown,unknown,cloudy,79,tocf,3,hennj701,,,davig901,cuzzp901,gibsg901,carav901,,,shiej002,arrij001,rodnf001,regular,9,8,TBA,BAL,y,both,y,y,y,2012
BOS201205130,CLE,BOS,BOS07,20120513,0,1:34PM,day,,,true,,157,37611,unknown,unknown,cloudy,74,tolf,7,ellib701,,,kulpr901,wolfj901,cousd901,porta901,,,bardd001,mastj001,,regular,1,12,BOS,CLE,y,both,y,y,y,2012
CHA201205130,KCA,CHA,CHI12,20120513,0,1:10PM,day,,,true,,201,22636,unknown,unknown,cloudy,58,ltor,10,roseb701,,,westj901,holbs901,fleta901,drakr901,,,mendl001,thorm001,,regular,9,1,KCA,CHA,y,both,y,y,y,2012
CIN201205130,WAS,CIN,CIN09,20120513,0,4:46PM,day,,,false,,225,28361,unknown,unknown,overcast,62,unknown,9,rothr701,,,fostm901,timmt901,kellj901,coope901,,,marss002,rodrh002,,regular,6,9,CIN,WAS,y,both,y,y,y,2012
LAN201205130,COL,LAN,LOS03,20120513,0,1:10PM,day,,,false,,195,49124,unknown,unknown,sunny,70,tocf,5,hartd701,,,carlm901,blasc901,rapue901,herna901,,,lillt001,whita001,,regular,5,11,LAN,COL,y,both,y,y,y,2012
MIA201205130,NYN,MIA,MIA02,20120513,0,1:10PM,day,,,false,,198,26401,dry,none,dome,75,unknown,0,jernr701,,,ticht901,vanol901,gormb901,randt901,,,bellh001,franf001,,regular,4,8,MIA,NYN,y,both,y,y,y,2012
MIL201205130,CHN,MIL,MIL06,20120513,0,1:11PM,day,,,false,,197,42167,unknown,unknown,sunny,64,fromlf,8,odrit701,,,johna901,cedeg901,barkl901,culbf901,,,camps002,loe-k001,,regular,8,2,CHN,MIL,y,both,y,y,y,2012
MIN201205130,TOR,MIN,MIN04,20120513,0,1:14PM,day,,,true,,179,36889,unknown,unknown,cloudy,71,tolf,9,wongg701,,,nelsj901,welkb901,tscht901,reybd901,,,diams001,romer002,cappm001,regular,3,4,MIN,TOR,y,both,y,y,y,2012
NYA201205130,SEA,NYA,NYC21,20120513,0,1:10PM,day,,,true,,180,41631,unknown,unknown,cloudy,79,rtol,11,karph701,,,barrs901,mealj901,darlg901,conrc901,,,millk004,petta001,,regular,6,2,SEA,NYA,y,both,y,y,y,2012
OAK201205130,DET,OAK,OAK01,20120513,0,1:08PM,day,,,true,,188,17147,unknown,unknown,unknown,64,torf,9,ducam701,,,diazl901,everm901,schrp901,welkt901,,,verlj001,parkj001,valvj001,regular,3,1,DET,OAK,y,both,y,y,y,2012
PHI201205130,SDN,PHI,PHI13,20120513,0,1:36PM,day,,,false,,162,45442,unknown,unknown,cloudy,79,tocf,9,dunnj701,,,scotd901,buckc901,millb901,iassd901,,,hamec001,suppj001,papej001,regular,2,3,PHI,SDN,y,both,y,y,y,2012
PIT201205130,HOU,PIT,PIT08,20120513,0,2:04PM,day,,,false,,212,27517,wet,drizzle,unknown,62,fromrf,3,hertb701,,,reynj901,estam901,hoyej901,joycj901,,,watst001,rodrf004,,regular,2,3,PIT,HOU,y,both,y,y,y,2012
SLN201205130,ATL,SLN,STL10,20120513,0,1:16PM,day,,,false,,213,45729,unknown,unknown,sunny,74,fromcf,9,durbj701,,,knigb901,wintm901,muchm901,bellw901,,,hanst001,lynnl001,,regular,7,4,ATL,SLN,y,both,y,y,y,2012
TEX201205130,ANA,TEX,ARL02,20120513,0,7:07PM,night,,,true,,207,46669,unknown,unknown,cloudy,80,tocf,2,porzg701,,,belld901,laynj901,davib902,wendh902,,,felin001,weavj003,,regular,6,13,TEX,ANA,y,both,y,y,y,2012
ANA201205140,OAK,ANA,ANA01,20120514,0,7:08PM,night,,,true,,176,32851,unknown,unknown,sunny,70,tocf,8,munse701,,,hallt901,marqa901,blasc901,fairc901,,,rosst001,hared001,,regular,5,0,OAK,ANA,y,both,y,y,y,2012
ATL201205140,CIN,ATL,ATL02,20120514,0,7:11PM,night,,,false,,182,19697,unknown,unknown,cloudy,79,torf,11,stamm701,,,holbs901,fleta901,drakr901,westj901,,,ondrl001,ventj001,marss002,regular,3,1,CIN,ATL,y,both,y,y,y,2012
BAL201205140,NYA,BAL,BAL12,20120514,0,7:19PM,night,,,true,,222,16492,wet,drizzle,unknown,66,torf,2,hennj701,,,cedeg901,barkl901,culbf901,johna901,,,pheld001,ayall001,sorir001,regular,8,5,NYA,BAL,y,both,y,y,y,2012
BOS201205140,SEA,BOS,BOS07,20120514,0,7:10PM,night,,,true,,145,37334,unknown,unknown,unknown,57,fromrf,8,scogc701,,,timmt901,kellj901,coope901,fostm901,,,lestj001,vargj001,,regular,1,6,BOS,SEA,y,both,y,y,y,2012
CHA201205140,DET,CHA,CHI12,20120514,0,7:10PM,night,,,true,,181,23538,unknown,unknown,cloudy,70,ltor,11,roseb701,,,cuzzp901,gibsg901,carav901,davig901,,,stewz001,putkl001,reeda001,regular,5,7,CHA,DET,y,both,y,y,y,2012
LAN201205140,ARI,LAN,LOS03,20120514,0,7:10PM,night,,,false,,159,24312,unknown,unknown,sunny,67,tocf,8,hartd701,,,hudsm901,mcclt901,rungb901,barrt901,,,kersc001,kenni001,jansk001,regular,1,3,LAN,ARI,y,both,y,y,y,2012
MIA201205140,PIT,MIA,MIA02,20120514,0,7:10PM,night,,,false,,161,25666,dry,none,dome,76,unknown,0,mccac701,,,wegnm901,muchm901,bellw901,knigb901,,,lincb001,sanca004,hanrj001,regular,3,2,PIT,MIA,y,both,y,y,y,2012
MIN201205140,CLE,MIN,MIN04,20120514,0,7:11PM,night,,,true,,163,32313,unknown,unknown,cloudy,84,tolf,11,wongg701,,,estam901,hoyej901,joycj901,reynj901,,,smitj002,cappm001,perec002,regular,5,4,CLE,MIN,y,both,y,y,y,2012
NYN201205140,MIL,NYN,NYC20,20120514,0,7:12PM,night,,,false,,175,20061,unknown,unknown,overcast,66,tolf,10,freed701,,,mealj901,darlg901,conrc901,barrs901,,,batim001,gally001,franf001,regular,1,3,NYN,MIL,y,both,y,y,y,2012
PHI201205140,HOU,PHI,PHI13,20120514,0,7:06PM,night,,,false,,158,43824,unknown,unknown,unknown,68,rtol,10,macom701,,,laynj901,davib902,wendh902,belld901,,,blanj001,harrl002,,regular,1,5,PHI,HOU,y,both,y,y,y,2012
SFN201205140,COL,SFN,SFO03,20120514,0,7:16PM,night,,,false,,189,41254,unknown,unknown,sunny,61,tocf,8,bushd701,,,danlk901,nauep901,campa902,demud901,,,romos001,brotr001,garcj002,regular,2,3,SFN,COL,y,both,y,y,y,2012
SLN201205140,CHN,SLN,STL10,20120514,0,6:08PM,night,,,false,,195,44276,unknown,unknown,cloudy,79,ltor,5,smitm701,,,hicke901,rapue901,herna901,carlm901,,,camps002,boggm001,dolir001,regular,6,4,CHN,SLN,y,both,y,y,y,2012
TEX201205140,KCA,TEX,ARL02,20120514,0,7:07PM,night,,,true,,170,38702,unknown,unknown,cloudy,80,ltor,7,wells701,,,everm901,schrp901,welkt901,diazl901,,,chenb001,felds001,broxj001,regular,3,1,KCA,TEX,y,both,y,y,y,2012
TOR201205140,TBA,TOR,TOR02,20120514,0,7:08PM,night,,,true,,201,15289,unknown,unknown,cloudy,64,rtol,9,perkd701,,,buckc901,millb901,iassd901,scotd901,,,ramoc001,morrb001,,regular,7,1,TBA,TOR,y,both,y,y,y,2012
WAS201205140,SDN,WAS,WAS11,20120514,0,7:08PM,night,,,false,,184,19434,wet,rain,unknown,67,torf,2,jacot701,,,vanol901,gormb901,randt901,porta901,,,stamc001,mikom001,burns001,regular,5,8,WAS,SDN,y,both,y,y,y,2012
ANA201205150,OAK,ANA,ANA01,20120515,0,4:07PM,day,,,true,,146,31762,unknown,unknown,sunny,74,tocf,9,franm701,,,marqa901,blasc901,fairc901,hallt901,,,sante001,colob001,,regular,0,4,ANA,OAK,y,both,y,y,y,2012
ATL201205150,CIN,ATL,ATL02,20120515,0,7:10PM,night,,,false,,171,21530,unknown,unknown,unknown,76,ltor,7,stamm701,,,fleta901,drakr901,westj901,holbs901,,,hudst001,cuetj001,,regular,2,6,ATL,CIN,y,both,y,y,y,2012
BAL201205150,NYA,BAL,BAL12,20120515,0,7:07PM,night,,,true,,163,24055,unknown,unknown,cloudy,78,tocf,6,hennj701,,,barkl901,culbf901,johna901,cedeg901,,,chenw001,sabac001,johnj010,regular,2,5,BAL,NYA,y,both,y,y,y,2012
BOS201205150,SEA,BOS,BOS07,20120515,0,4:09PM,day,,,true,,173,37292,unknown,unknown,overcast,70,tolf,15,shalm701,,,kellj901,coope901,fostm901,timmt901,,,beckj002,beavb001,,regular,0,5,BOS,SEA,y,both,y,y,y,2012
CHA201205150,DET,CHA,CHI12,20120515,0,1:10PM,day,,,true,,222,21473,unknown,unknown,sunny,83,unknown,16,frisd701,,,gibsg901,carav901,davig901,cuzzp901,,,balec001,ohmaw001,doteo001,regular,10,8,DET,CHA,y,both,y,y,y,2012
LAN201205150,ARI,LAN,LOS03,20120515,0,7:10PM,night,,,false,,181,47077,unknown,unknown,sunny,70,tolf,6,munse701,,,mcclt901,rungb901,barrt901,hudsm901,,,milew001,billc001,,regular,5,1,ARI,LAN,y,both,y,y,y,2012
MIA201205150,PIT,MIA,MIA02,20120515,0,7:10PM,night,,,false,,169,24242,dry,none,dome,75,unknown,0,clumd701,,,muchm901,bellw901,knigb901,wegnm901,,,johnj009,corrk001,,regular,2,6,MIA,PIT,y,both,y,y,y,2012
MIN201205150,CLE,MIN,MIN04,20120515,0,12:12PM,day,,,true,,147,35732,unknown,unknown,cloudy,72,ltor,15,wongg701,,,hoyej901,joycj901,reynj901,estam901,,,lowed001,marqj001,,regular,5,0,CLE,MIN,y,both,y,y,y,2012
NYN201205150,MIL,NYN,NYC20,20120515,0,7:11PM,night,,,false,,162,22268,unknown,unknown,unknown,64,rtol,9,freed701,,,darlg901,emmep901,barrs901,mealj901,,,greiz001,gee-d001,,regular,8,0,MIL,NYN,y,both,y,y,y,2012
PHI201205150,HOU,PHI,PHI13,20120515,0,1:05PM,day,,,false,,185,43781,unknown,unknown,unknown,68,rtol,2,dunnj701,,,davib902,wendh902,belld901,laynj901,,,diekj001,myerb001,,regular,3,4,PHI,HOU,y,both,y,y,y,2012
SFN201205150,COL,SFN,SFO03,20120515,0,7:15PM,night,,,false,,213,41332,unknown,unknown,sunny,54,torf,10,feldd701,,,nauep901,eddid901,demud901,danlk901,,,brotr001,garcj002,betar001,regular,5,4,COL,SFN,y,both,y,y,y,2012
SLN201205150,CHN,SLN,STL10,20120515,0,12:45PM,day,,,false,,169,45538,unknown,unknown,sunny,80,torf,7,durbj701,,,rapue901,herna901,carlm901,hicke901,,,mottj001,dolir001,,regular,6,7,SLN,CHN,y,both,y,y,y,2012
TEX201205150,KCA,TEX,ARL02,20120515,0,7:07PM,night,,,true,,161,37210,unknown,unknown,cloudy,83,fromrf,1,porzg701,,,schrp901,welkt901,diazl901,everm901,,,mazzv001,lewic001,,regular,7,4,KCA,TEX,y,both,y,y,y,2012
TOR201205150,TBA,TOR,TOR02,20120515,0,7:07PM,night,,,true,,156,15612,unknown,unknown,sunny,73,tocf,12,perkd701,,,millb901,iassd901,scotd901,buckc901,,,pricd001,alvah001,rodnf001,regular,4,3,TBA,TOR,y,both,y,y,y,2012
WAS201205150,SDN,WAS,WAS11,20120515,0,1:08PM,day,,,false,,166,23902,unknown,unknown,unknown,76,torf,3,jacot701,,,gormb901,randt901,porta901,vanol901,,,bassa001,stras001,,regular,6,1,SDN,WAS,y,both,y,y,y,2012
ANA201205160,CHA,ANA,ANA01,20120516,0,7:07PM,night,,,true,,145,39027,unknown,unknown,sunny,76,tocf,5,munse701,,,blasc901,fairc901,hallt901,marqa901,,,willj003,floyg001,,regular,2,7,ANA,CHA,y,both,y,y,y,2012
ATL201205160,MIA,ATL,ATL02,20120516,0,7:11PM,night,,,false,,169,21106,unknown,unknown,cloudy,79,ltor,10,wilkj701,,,drakr901,westj901,holbs901,fleta901,,,buehm001,minom001,,regular,8,4,MIA,ATL,y,both,y,y,y,2012
CHN201205160,PHI,CHN,CHI11,20120516,0,7:10PM,night,,,false,,191,38678,unknown,unknown,cloudy,58,fromcf,6,roseb701,,,carav901,davig901,cuzzp901,gibsg901,,,contj002,camps002,,regular,9,2,PHI,CHN,y,both,y,y,y,2012
CLE201205160,SEA,CLE,CLE08,20120516,0,7:07PM,night,,,true,,180,12092,unknown,unknown,sunny,59,fromrf,14,maveb701,,,culbf901,johna901,cedeg901,barkl901,,,jimeu001,hernf002,,regular,3,9,CLE,SEA,y,both,y,y,y,2012
COL201205160,ARI,COL,DEN02,20120516,0,6:42PM,night,,,false,,161,32162,unknown,unknown,unknown,70,tocf,10,einsd701,,,joycj901,reynj901,estam901,hoyej901,,,moyej001,corbp001,,regular,1,6,COL,ARI,y,both,y,y,y,2012
DET201205160,MIN,DET,DET05,20120516,0,7:07PM,night,,,true,,205,33955,unknown,unknown,cloudy,64,torf,9,klonc701,,,coope901,fostm901,timmt901,kellj901,,,burna002,belod001,,regular,11,7,MIN,DET,y,both,y,y,y,2012
HOU201205160,MIL,HOU,HOU03,20120516,0,7:07PM,night,,,false,,164,15453,dry,none,dome,73,unknown,0,wilkt701,,,bellw901,knigb901,wegnm901,muchm901,,,norrb001,wolfr001,,regular,3,8,HOU,MIL,y,both,y,y,y,2012
KCA201205160,BAL,KCA,KAN06,20120516,0,7:10PM,night,,,true,,250,17949,unknown,unknown,sunny,77,fromcf,7,boycd701,,,herna901,carlm901,hicke901,rapue901,,,gregk001,adcon001,johnj010,regular,4,3,BAL,KCA,y,both,y,y,y,2012
NYN201205160,CIN,NYN,NYC20,20120516,0,7:11PM,night,,,false,,171,22659,unknown,unknown,cloudy,71,tolf,13,karph701,,,emmep901,barrs901,mealj901,darlg901,,,arrej001,raucj001,marss002,regular,6,3,CIN,NYN,y,both,y,y,y,2012
SDN201205160,LAN,SDN,SAN02,20120516,0,3:35PM,day,,,false,,158,21019,unknown,unknown,sunny,71,ltor,13,zaveb701,,,rungb901,barrt901,hudsm901,mcclt901,,,richc002,capuc001,thayd001,regular,2,4,SDN,LAN,y,both,y,y,y,2012
SFN201205160,SLN,SFN,SFO03,20120516,0,7:17PM,night,,,false,,164,41324,unknown,unknown,overcast,53,tocf,21,ducam701,,,eddid901,demud901,danlk901,nauep901,,,garcj004,bumgm001,mottj001,regular,4,1,SLN,SFN,y,both,y,y,y,2012
TBA201205160,BOS,TBA,STP01,20120516,0,7:10PM,night,,,true,,209,20843,unknown,unknown,dome,72,fromcf,0,mathb701,,,wendh902,belld901,laynj901,davib902,,,hellj001,buchc001,rodnf001,regular,1,2,TBA,BOS,y,both,y,y,y,2012
TEX201205160,OAK,TEX,ARL02,20120516,0,7:08PM,night,,,true,,155,46370,unknown,unknown,sunny,87,unknown,0,ruddw701,,,welkt901,diazl901,everm901,barrl901,,,darvy001,milot001,nathj001,regular,1,4,TEX,OAK,y,both,y,y,y,2012
TOR201205160,NYA,TOR,TOR02,20120516,0,7:08PM,night,,,true,,165,28915,dry,none,dome,68,unknown,0,perkd701,,,iassd901,scotd901,buckc901,millb901,,,drabk001,kuroh001,,regular,1,8,TOR,NYA,y,both,y,y,y,2012
WAS201205160,PIT,WAS,WAS11,20120516,0,7:06PM,night,,,false,,164,25942,unknown,unknown,sunny,82,torf,3,tritb701,,,randt901,porta901,vanol901,gormb901,,,gonzg003,bedae001,rodrh002,regular,4,7,WAS,PIT,y,both,y,y,y,2012
ANA201205170,CHA,ANA,ANA01,20120517,0,12:39PM,day,,,true,,190,30786,unknown,unknown,sunny,73,tocf,10,franm701,,,fairc901,hallt901,marqa901,blasc901,,,salec001,wilsc004,,regular,6,1,CHA,ANA,y,both,y,y,y,2012
ATL201205170,MIA,ATL,ATL02,20120517,0,7:11PM,night,,,false,,162,27724,unknown,unknown,cloudy,81,tocf,5,wilkj701,,,westj901,holbs901,fleta901,drakr901,,,beacb001,nolar001,,regular,0,7,ATL,MIA,y,both,y,y,y,2012
CHN201205170,PHI,CHN,CHI11,20120517,0,7:07PM,night,,,false,,186,37986,unknown,unknown,cloudy,63,fromrf,1,roseb701,,,davig901,cuzzp901,gibsg901,carav901,,,hallr001,volsc001,papej001,regular,8,7,PHI,CHN,y,both,y,y,y,2012
CLE201205170,SEA,CLE,CLE08,20120517,0,12:06PM,day,,,true,,247,12894,unknown,unknown,sunny,60,fromrf,10,murrc701,,,johna901,cedeg901,barkl901,culbf901,,,smitj002,leagb001,,regular,5,6,CLE,SEA,y,both,y,y,y,2012
COL201205170,ARI,COL,DEN02,20120517,0,1:12PM,day,,,false,,240,32035,unknown,unknown,unknown,75,tocf,7,einsd701,,,reynj901,estam901,hoyej901,joycj901,,,ziegb001,betar001,putzj001,regular,9,7,ARI,COL,y,both,y,y,y,2012
DET201205170,MIN,DET,DET05,20120517,0,1:08PM,day,,,true,,156,37840,unknown,unknown,sunny,59,ltor,7,klonc701,,,fostm901,timmt901,kellj901,coope901,,,waltp001,fistd001,cappm001,regular,4,3,MIN,DET,y,both,y,y,y,2012
HOU201205170,MIL,HOU,HOU03,20120517,0,7:06PM,night,,,false,,179,15173,dry,none,dome,73,unknown,0,mclei701,,,knigb901,wegnm901,muchm901,bellw901,,,happj001,marcs001,,regular,0,4,HOU,MIL,y,both,y,y,y,2012
KCA201205170,BAL,KCA,KAN06,20120517,0,1:10PM,day,,,true,,160,31076,unknown,unknown,cloudy,81,rtol,10,boycd701,,,carlm901,hicke901,(none),herna901,,,matub001,hochl001,johnj010,regular,5,3,BAL,KCA,y,both,y,y,y,2012
NYN201205170,CIN,NYN,NYC20,20120517,0,1:11PM,day,,,false,,204,29943,unknown,unknown,sunny,67,fromlf,11,karph701,,,barrs901,mealj901,darlg901,emmep901,,,parnb001,ondrl001,,regular,4,9,NYN,CIN,y,both,y,y,y,2012
SDN201205170,LAN,SDN,SAN02,20120517,0,7:07PM,night,,,false,,183,27883,unknown,unknown,overcast,66,ltor,7,zaveb701,,,barrt901,hudsm901,mcclt901,rungb901,,,haraa001,volqe001,,regular,8,1,LAN,SDN,y,both,y,y,y,2012
