gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
BOS201107080,BAL,BOS,BOS07,20110708,0,7:08PM,night,,,true,,196,37729,unknown,unknown,unknown,72,fromrf,9,scogc701,,,estam901,nelsj901,fostm901,welkb901,,,beckj002,britz001,,regular,3,10,BOS,BAL,y,both,y,y,y,2011
CHA201107080,MIN,CHA,CHI12,20110708,0,7:10PM,night,,,true,,202,27737,unknown,unknown,sunny,77,ltor,7,frisd701,,,gormb901,belld901,vanol901,randt901,,,blacn001,floyg001,cappm001,regular,8,5,MIN,CHA,y,both,y,y,y,2011
CLE201107080,TOR,CLE,CLE08,20110708,0,7:05PM,night,,,true,,199,25835,unknown,unknown,sunny,78,fromrf,7,maveb701,,,danlk901,carav901,eddid901,demud901,,,reyej003,talbm001,,regular,11,7,TOR,CLE,y,both,y,y,y,2011
FLO201107080,HOU,FLO,MIA01,20110708,0,7:10PM,night,,,false,,160,17044,unknown,unknown,cloudy,87,fromrf,11,jernr701,,,scotd901,mealj901,buckc901,iassd901,,,vazqj001,lylej001,nunel001,regular,3,6,FLO,HOU,y,both,y,y,y,2011
KCA201107080,DET,KCA,KAN06,20110708,0,7:10PM,night,,,true,,195,34563,unknown,unknown,sunny,85,fromrf,5,boycd701,,,hoyej901,hallt901,cuzzp901,porta901,,,porcr001,davik002,valvj001,regular,6,4,DET,KCA,y,both,y,y,y,2011
LAN201107080,SDN,LAN,LOS03,20110708,0,7:10PM,night,,,false,,156,38529,unknown,unknown,sunny,76,torf,5,munse701,,,herna901,campa902,blasc901,fairc901,,,billc001,latom001,guerj002,regular,0,1,LAN,SDN,y,both,y,y,y,2011
MIL201107080,CIN,MIL,MIL06,20110708,0,7:10PM,night,,,false,,195,39050,unknown,unknown,sunny,83,fromcf,7,odrit701,,,conrc901,drakr901,darlg901,drecb901,,,estrm001,cordf002,,regular,7,8,MIL,CIN,y,both,y,y,y,2011
PHI201107080,ATL,PHI,PHI13,20110708,0,8:59PM,night,,,false,,180,45403,wet,drizzle,unknown,73,fromrf,5,dunnj701,,,wintm901,everm901,guccc901,muchm901,,,perej001,procs001,,regular,2,3,PHI,ATL,y,both,y,y,y,2011
PIT201107080,CHN,PIT,PIT08,20110708,0,7:05PM,night,,,false,,212,37140,unknown,unknown,unknown,75,unknown,1,hertb701,,,bellw901,diazl901,hirsj901,barrs901,,,mccud001,marss002,hanrj001,regular,4,7,PIT,CHN,y,both,y,y,y,2011
SFN201107080,NYN,SFN,SFO03,20110708,0,7:17PM,night,,,false,,180,41028,unknown,unknown,sunny,60,tocf,12,feldd701,,,rackd901,welkt901,millb901,reynj901,,,beatp001,wilsb001,rodrf003,regular,5,2,NYN,SFN,y,both,y,y,y,2011
SLN201107080,ARI,SLN,STL10,20110708,0,7:15PM,night,,,false,,187,37160,unknown,unknown,cloudy,86,fromcf,8,smitm701,,,rapue901,onorb901,marqa901,hicke901,,,kenni001,lohsk001,hernd002,regular,7,6,ARI,SLN,y,both,y,y,y,2011
TEX201107080,OAK,TEX,ARL02,20110708,0,7:09PM,night,,,true,,168,37858,unknown,unknown,sunny,106,fromrf,8,ruddw701,,,timmt901,coope901,kellj901,reybd901,,,wilsc004,gonzg003,,regular,5,8,TEX,OAK,y,both,y,y,y,2011
WAS201107080,COL,WAS,WAS11,20110708,0,7:07PM,night,,,false,,168,19046,unknown,unknown,unknown,74,fromrf,4,tritb701,,,davib902,laynj901,knigb901,wendh902,,,hammj002,lannj001,streh001,regular,3,2,COL,WAS,y,both,y,y,y,2011
ANA201107090,SEA,ANA,ANA01,20110709,0,6:07PM,night,,,true,,164,44111,unknown,unknown,sunny,74,tocf,7,franm701,,,ticht901,davig901,gibsg901,holbs901,,,pinej001,pinem001,,regular,3,9,ANA,SEA,y,both,y,y,y,2011
BOS201107090,BAL,BOS,BOS07,20110709,0,7:10PM,night,,,true,,168,38205,unknown,unknown,sunny,81,fromlf,13,petrm701,,,nelsj901,fostm901,welkb901,estam901,,,lackj001,simoa001,,regular,0,4,BOS,BAL,y,both,y,y,y,2011
CHA201107090,MIN,CHA,CHI12,20110709,0,3:11PM,day,,,true,,156,30055,unknown,unknown,cloudy,86,fromcf,8,roseb701,,,belld901,vanol901,randt901,gormb901,,,craij001,mijaj001,,regular,3,4,CHA,MIN,y,both,y,y,y,2011
CLE201107090,TOR,CLE,CLE08,20110709,0,7:06PM,night,,,true,,179,27661,unknown,unknown,sunny,81,fromcf,7,murrc701,,,carav901,eddid901,demud901,danlk901,,,raucj001,perec002,camps002,regular,5,4,TOR,CLE,y,both,y,y,y,2011
FLO201107090,HOU,FLO,MIA01,20110709,0,7:10PM,night,,,false,,149,20402,unknown,unknown,sunny,89,rtol,12,jernr701,,,mealj901,buckc901,iassd901,scotd901,,,nolar001,myerb001,,regular,1,6,FLO,HOU,y,both,y,y,y,2011
KCA201107090,DET,KCA,KAN06,20110709,0,6:10PM,night,,,true,,204,25941,unknown,unknown,sunny,90,rtol,11,boycd701,,,hallt901,cuzzp901,porta901,hoyej901,,,hollg001,furbc001,teafe001,regular,6,13,KCA,DET,y,both,y,y,y,2011
LAN201107090,SDN,LAN,LOS03,20110709,0,1:12PM,day,,,false,,169,29744,unknown,unknown,sunny,76,torf,8,munse701,,,campa902,blasc901,fairc901,herna901,,,hawkb001,gregl001,,regular,0,1,LAN,SDN,y,both,y,y,y,2011
MIL201107090,CIN,MIL,MIL06,20110709,0,6:10PM,night,,,false,,226,43119,unknown,unknown,sunny,86,fromcf,14,odrit701,,,drakr901,darlg901,drecb901,conrc901,,,brayb001,estrm001,,regular,8,4,CIN,MIL,y,both,y,y,y,2011
NYA201107090,TBA,NYA,NYC21,20110709,0,1:08PM,day,,,true,,189,48103,unknown,unknown,sunny,84,torf,8,sprej701,,,wolfj901,kulpr901,cedeg901,cousd901,,,robed002,peraj002,rivem002,regular,4,5,NYA,TBA,y,both,y,y,y,2011
PHI201107090,ATL,PHI,PHI13,20110709,0,4:12PM,day,,,false,,195,45637,unknown,unknown,sunny,90,ltor,15,macom701,,,everm901,guccc901,muchm901,wintm901,,,sherg001,stutm001,kimbc001,regular,4,1,ATL,PHI,y,both,y,y,y,2011
PIT201107090,CHN,PIT,PIT08,20110709,0,7:06PM,night,,,false,,183,39235,unknown,unknown,cloudy,84,tolf,4,krizt701,,,diazl901,hirsj901,barrs901,bellw901,,,dempr002,corrk001,marmc001,regular,6,3,CHN,PIT,y,both,y,y,y,2011
SFN201107090,NYN,SFN,SFO03,20110709,0,6:05PM,night,,,false,,161,42117,unknown,unknown,sunny,60,tocf,13,dybdc701,,,fleta901,millb901,reynj901,rackd901,,,linct001,capuc001,romos001,regular,1,3,SFN,NYN,y,both,y,y,y,2011
SLN201107090,ARI,SLN,STL10,20110709,0,6:16PM,night,,,false,,196,42745,unknown,unknown,cloudy,88,tolf,6,muelg701,,,onorb901,marqa901,hicke901,rapue901,,,salaf001,patej001,,regular,6,7,SLN,ARI,y,both,y,y,y,2011
TEX201107090,OAK,TEX,ARL02,20110709,0,7:09PM,night,,,true,,163,34066,unknown,unknown,unknown,97,rtol,13,schid701,,,coope901,kellj901,reybd901,timmt901,,,olivd001,baila001,,regular,6,7,TEX,OAK,y,both,y,y,y,2011
WAS201107090,COL,WAS,WAS11,20110709,0,7:08PM,night,,,false,,158,29441,unknown,unknown,sunny,89,fromlf,3,tritb701,,,laynj901,knigb901,wendh902,davib902,,,jimeu001,marqj001,streh001,regular,2,1,COL,WAS,y,both,y,y,y,2011
ANA201107100,SEA,ANA,ANA01,20110710,0,12:37PM,day,,,true,,154,39505,unknown,unknown,sunny,76,torf,8,munse701,,,davig901,gibsg901,holbs901,ticht901,,,hared001,pauld001,waldj001,regular,2,4,ANA,SEA,y,both,y,y,y,2011
BOS201107100,BAL,BOS,BOS07,20110710,0,1:34PM,day,,,true,,206,37688,unknown,unknown,sunny,82,fromrf,7,ellib701,,,fostm901,welkb901,estam901,nelsj901,,,aceva001,guthj001,papej001,regular,6,8,BOS,BAL,y,both,y,y,y,2011
CHA201107100,MIN,CHA,CHI12,20110710,0,1:11PM,day,,,true,,180,30042,unknown,unknown,cloudy,90,fromrf,11,roseb701,,,vanol901,randt901,gormb901,belld901,,,swara001,peavj001,cappm001,regular,6,3,MIN,CHA,y,both,y,y,y,2011
CLE201107100,TOR,CLE,CLE08,20110710,0,1:06PM,day,,,true,,184,21148,unknown,unknown,sunny,85,ltor,7,maveb701,,,eddid901,demud901,danlk901,carav901,,,cecib001,carrc003,,regular,7,1,TOR,CLE,y,both,y,y,y,2011
FLO201107100,HOU,FLO,MIA01,20110710,0,1:10PM,day,,,false,,163,17123,unknown,unknown,cloudy,91,fromrf,8,jernr701,,,buckc901,iassd901,scotd901,mealj901,,,volsc001,rodrw002,nunel001,regular,4,5,FLO,HOU,y,both,y,y,y,2011
KCA201107100,DET,KCA,KAN06,20110710,0,1:12PM,day,,,true,,169,18373,unknown,unknown,sunny,95,torf,3,boycd701,,,cuzzp901,porta901,hoyej901,hallt901,,,verlj001,franj003,valvj001,regular,2,1,DET,KCA,y,both,y,y,y,2011
LAN201107100,SDN,LAN,LOS03,20110710,0,1:12PM,day,,,false,,178,35249,unknown,unknown,sunny,80,tocf,4,hartd701,,,blasc901,fairc901,herna901,campa902,,,lillt001,staut001,guerj002,regular,1,4,LAN,SDN,y,both,y,y,y,2011
MIL201107100,CIN,MIL,MIL06,20110710,0,1:11PM,day,,,false,,168,43896,unknown,unknown,cloudy,88,tolf,9,odrit701,,,darlg901,drecb901,conrc901,drakr901,,,loe-k001,cordf002,,regular,3,4,MIL,CIN,y,both,y,y,y,2011
NYA201107100,TBA,NYA,NYC21,20110710,0,1:07PM,day,,,true,,131,47350,unknown,unknown,cloudy,81,fromcf,7,sprej701,,,kulpr901,cedeg901,cousd901,wolfj901,,,sabac001,shiej002,,regular,0,1,NYA,TBA,y,both,y,y,y,2011
PHI201107100,ATL,PHI,PHI13,20110710,0,1:39PM,day,,,false,,169,45853,unknown,unknown,sunny,86,ltor,4,dunnj701,,,guccc901,muchm901,wintm901,everm901,,,hamec001,lowed001,,regular,1,14,PHI,ATL,y,both,y,y,y,2011
PIT201107100,CHN,PIT,PIT08,20110710,0,1:36PM,day,,,false,,158,31428,unknown,unknown,sunny,87,fromcf,7,patte701,,,hirsj901,barrs901,bellw901,diazl901,,,mahop002,ortir002,,regular,1,9,PIT,CHN,y,both,y,y,y,2011
SFN201107100,NYN,SFN,SFO03,20110710,0,5:09PM,night,,,false,,170,42123,unknown,unknown,sunny,65,torf,14,feldd701,,,millb901,rackd901,welkt901,fleta901,,,cainm001,pelfm001,wilsb001,regular,2,4,SFN,NYN,y,both,y,y,y,2011
SLN201107100,ARI,SLN,STL10,20110710,0,1:17PM,day,,,false,,148,35299,unknown,unknown,sunny,90,rtol,7,smitm701,,,marqa901,hicke901,rapue901,onorb901,,,garcj004,dukez001,salaf001,regular,2,4,SLN,ARI,y,both,y,y,y,2011
TEX201107100,OAK,TEX,ARL02,20110710,0,2:09PM,day,,,true,,141,33834,unknown,unknown,sunny,98,rtol,4,schid701,,,kellj901,reybd901,timmt901,coope901,,,harrm001,cahit001,felin001,regular,0,2,TEX,OAK,y,both,y,y,y,2011
WAS201107100,COL,WAS,WAS11,20110710,0,1:36PM,day,,,false,,142,21186,unknown,unknown,cloudy,88,torf,2,tritb701,,,knigb901,wendh902,davib902,laynj901,,,zimmj003,chacj001,stord001,regular,0,2,WAS,COL,y,both,y,y,y,2011
NLS201107120,ALS,NLS,PHO01,20110712,0,5:38PM,night,,,true,,170,47994,dry,none,dome,72,unknown,0,rausg701,,,scotd901,laynj901,wendh902,iassd901,hicke901,guccc901,clipt001,wilsc004,wilsb001,allstar,1,5,NLS,ALS,y,both,y,y,y,2011
BAL201107140,CLE,BAL,BAL12,20110714,0,7:07PM,night,,,true,,174,22780,unknown,unknown,cloudy,83,ltor,4,hennj701,,,wendh902,davib902,knigb901,conrc901,,,mastj001,guthj001,,regular,8,4,CLE,BAL,y,both,y,y,y,2011
CHN201107140,FLO,CHN,CHI11,20110714,0,7:08PM,night,,,false,,196,38145,unknown,unknown,cloudy,72,fromcf,6,roseb701,,,hoyej901,barrl901,hallt901,cuzzp901,,,mujie001,marmc001,,regular,6,3,FLO,CHN,y,both,y,y,y,2011
COL201107140,MIL,COL,DEN02,20110714,0,6:41PM,night,,,false,,202,41088,unknown,unknown,cloudy,71,tocf,6,einsd701,,,hicke901,rapue901,onorb901,marqa901,,,jimeu001,gally001,,regular,3,12,COL,MIL,y,both,y,y,y,2011
MIN201107140,KCA,MIN,MIN04,20110714,0,7:10PM,night,,,true,,188,39584,unknown,unknown,overcast,74,rtol,12,wongg701,,,westj901,holbs901,campa902,tumpj901,,,lirif001,chenb001,,regular,4,8,MIN,KCA,y,both,y,y,y,2011
SDN201107140,SFN,SDN,SAN02,20110714,0,7:06PM,night,,,false,,234,32292,unknown,unknown,sunny,68,ltor,11,zaveb701,,,mcclt901,barrt901,rungb901,hudsm901,,,garcj002,gregl001,wilsb001,regular,6,2,SFN,SDN,y,both,y,y,y,2011
SEA201107140,TEX,SEA,SEA03,20110714,0,7:10PM,night,,,true,,141,25997,unknown,unknown,unknown,63,fromrf,1,padud701,,,culbf901,millb901,cedeg901,johna901,,,holld003,vargj001,,regular,5,0,TEX,SEA,y,both,y,y,y,2011
TOR201107140,NYA,TOR,TOR02,20110714,0,7:08PM,night,,,true,,179,37342,unknown,unknown,sunny,73,torf,4,hobbd701,,,herna901,gibsg901,ticht901,davig901,,,reyej003,colob001,,regular,7,16,TOR,NYA,y,both,y,y,y,2011
ARI201107150,LAN,ARI,PHO01,20110715,0,6:40PM,night,,,false,,166,24966,dry,none,dome,79,unknown,0,johnr701,,,barrs901,diazl901,gonzm901,hirsj901,,,kersc001,saunj001,guerj002,regular,6,4,LAN,ARI,y,both,y,y,y,2011
ATL201107150,WAS,ATL,ATL02,20110715,0,7:37PM,night,,,false,,176,34106,unknown,unknown,overcast,75,rtol,11,stamm701,,,demud901,danlk901,reybd901,eddid901,,,hudst001,hernl003,,regular,1,11,ATL,WAS,y,both,y,y,y,2011
BAL201107150,CLE,BAL,BAL12,20110715,0,7:06PM,night,,,true,,180,27372,unknown,unknown,sunny,85,tocf,4,hennj701,,,davib902,knigb901,conrc901,wendh902,,,tomlj001,johnj010,perec002,regular,6,5,CLE,BAL,y,both,y,y,y,2011
CHN201107150,FLO,CHN,CHI11,20110715,0,1:23PM,day,,,false,,157,38391,unknown,unknown,sunny,77,fromrf,9,frisd701,,,barrl901,hallt901,cuzzp901,hoyej901,,,dempr002,nolar001,marss002,regular,1,2,CHN,FLO,y,both,y,y,y,2011
CIN201107150,SLN,CIN,CIN09,20110715,0,7:10PM,night,,,false,,186,41238,unknown,unknown,sunny,86,ltor,4,rothr701,,,muchm901,wintm901,everm901,guccc901,,,ondrl001,salaf001,,regular,5,6,CIN,SLN,y,both,y,y,y,2011
COL201107150,MIL,COL,DEN02,20110715,0,6:40PM,night,,,false,,149,35044,unknown,unknown,cloudy,88,rtol,6,einsd701,,,rapue901,blasc901,marqa901,hicke901,,,nicaj001,narvc001,,regular,0,4,COL,MIL,y,both,y,y,y,2011
DET201107150,CHA,DET,DET05,20110715,0,7:06PM,night,,,true,,186,43593,unknown,unknown,sunny,83,ltor,11,kleir701,,,drecb901,porta901,drakr901,darlg901,,,floyg001,verlj001,,regular,8,2,CHA,DET,y,both,y,y,y,2011
HOU201107150,PIT,HOU,HOU03,20110715,0,7:06PM,night,,,false,,140,27787,dry,none,dome,73,unknown,0,mclei701,,,carlm901,timmt901,coope901,kellj901,,,karsj001,myerb001,,regular,4,0,PIT,HOU,y,both,y,y,y,2011
MIN201107150,KCA,MIN,MIN04,20110715,0,7:31PM,night,,,true,,157,39177,unknown,unknown,overcast,74,rtol,9,wongg701,,,holbs901,campa902,tumpj901,westj901,,,collt001,cappm001,sorij001,regular,2,1,KCA,MIN,y,both,y,y,y,2011
NYN201107150,PHI,NYN,NYC20,20110715,0,7:12PM,night,,,false,,179,37304,unknown,unknown,cloudy,79,tolf,9,karph701,,,randt901,gormb901,belld901,vanol901,,,worlv001,dickr001,,regular,7,2,PHI,NYN,y,both,y,y,y,2011
OAK201107150,ANA,OAK,OAK01,20110715,0,7:08PM,night,,,true,,183,18470,unknown,unknown,overcast,60,torf,17,dybdc701,,,iassd901,scotd901,mealj901,buckc901,,,mccab001,hared001,baila001,regular,3,5,OAK,ANA,y,both,y,y,y,2011
SDN201107150,SFN,SDN,SAN02,20110715,0,7:05PM,night,,,false,,186,42055,unknown,unknown,cloudy,67,ltor,10,zaveb701,,,barrt901,rungb901,hudsm901,mcclt901,,,linct001,mosed001,,regular,6,1,SFN,SDN,y,both,y,y,y,2011
SEA201107150,TEX,SEA,SEA03,20110715,0,7:10PM,night,,,true,,137,30551,dry,none,dome,66,unknown,0,radoe701,,,millb901,cedeg901,johna901,culbf901,,,lewic001,fistd001,felin001,regular,4,0,TEX,SEA,y,both,y,y,y,2011
TBA201107150,BOS,TBA,STP01,20110715,0,7:10PM,night,,,true,,215,25729,unknown,unknown,dome,72,torf,0,mathb701,,,dimum901,reynj901,fairc901,fleta901,,,pricd001,milla002,farnk001,regular,6,9,TBA,BOS,y,both,y,y,y,2011
TOR201107150,NYA,TOR,TOR02,20110715,0,7:09PM,night,,,true,,181,33525,unknown,unknown,cloudy,75,rtol,8,hobbd701,,,gibsg901,ticht901,davig901,herna901,,,morrb001,garcf002,,regular,1,7,TOR,NYA,y,both,y,y,y,2011
ARI201107160,LAN,ARI,PHO01,20110716,0,5:10PM,night,,,false,,149,28897,dry,none,dome,78,unknown,0,johnr701,,,diazl901,gonzm901,hirsj901,barrs901,,,kenni001,kuroh001,hernd002,regular,2,3,ARI,LAN,y,both,y,y,y,2011
ATL201107160,WAS,ATL,ATL02,20110716,0,7:11PM,night,,,false,,181,42456,unknown,unknown,unknown,81,rtol,6,stamm701,,,danlk901,reybd901,eddid901,demud901,,,lannj001,hanst001,stord001,regular,5,2,WAS,ATL,y,both,y,y,y,2011
BAL201107160,CLE,BAL,BAL12,20110716,0,7:05PM,night,,,true,,154,24835,unknown,unknown,sunny,86,tolf,6,hennj701,,,knigb901,conrc901,wendh902,davib902,,,simoa001,carrc003,gonzm001,regular,5,6,BAL,CLE,y,both,y,y,y,2011
CHN201107160,FLO,CHN,CHI11,20110716,0,12:07PM,day,,,false,,163,40709,unknown,unknown,unknown,82,tocf,1,frisd701,,,hallt901,cuzzp901,hoyej901,barrl901,,,vazqj001,zambc001,,regular,13,3,FLO,CHN,y,both,y,y,y,2011
CIN201107160,SLN,CIN,CIN09,20110716,0,7:10PM,night,,,false,,168,40204,unknown,unknown,unknown,83,unknown,5,rothr701,,,wintm901,everm901,guccc901,muchm901,,,carpc002,arrob001,salaf001,regular,4,1,SLN,CIN,y,both,y,y,y,2011
COL201107160,MIL,COL,DEN02,20110716,0,6:59PM,night,,,false,,202,46783,unknown,unknown,cloudy,81,fromrf,9,platd701,,,blasc901,marqa901,hicke901,rapue901,,,rodrf003,streh001,axfoj001,regular,8,7,MIL,COL,y,both,y,y,y,2011
DET201107160,CHA,DET,DET05,20110716,0,4:12PM,day,,,true,,166,40984,unknown,unknown,sunny,88,rtol,9,marod701,,,porta901,drakr901,darlg901,drecb901,,,jacke001,schem001,,regular,5,0,CHA,DET,y,both,y,y,y,2011
HOU201107160,PIT,HOU,HOU03,20110716,0,6:06PM,night,,,false,,184,35081,dry,none,dome,73,unknown,0,porzg701,,,timmt901,coope901,kellj901,carlm901,,,escas001,veraj001,melam001,regular,4,6,HOU,PIT,y,both,y,y,y,2011
MIN201107160,KCA,MIN,MIN04,20110716,0,6:42PM,night,,,true,,134,41295,unknown,unknown,cloudy,86,fromlf,5,thors701,,,campa902,tumpj901,westj901,holbs901,,,perkg001,franj003,nathj001,regular,3,4,MIN,KCA,y,both,y,y,y,2011
NYN201107160,PHI,NYN,NYC20,20110716,0,4:13PM,day,,,false,,157,41166,unknown,unknown,cloudy,85,tocf,7,karph701,,,gormb901,belld901,vanol901,randt901,,,niesj001,hamec001,,regular,2,11,NYN,PHI,y,both,y,y,y,2011
OAK201107161,ANA,OAK,OAK01,20110716,1,1:11PM,day,,,true,,192,0,unknown,unknown,overcast,63,torf,10,feldd701,,,scotd901,rippm901,buckc901,iassd901,,,weavj003,cahit001,waldj001,regular,4,2,ANA,OAK,y,both,y,y,y,2011
OAK201107162,ANA,OAK,OAK01,20110716,2,5:01PM,night,,,true,,189,27379,unknown,unknown,cloudy,62,torf,15,feldd701,,,mealj901,buckc901,iassd901,rippm901,,,ziegb001,thomr006,,regular,3,4,OAK,ANA,y,both,y,y,y,2011
SDN201107160,SFN,SDN,SAN02,20110716,0,5:36PM,night,,,false,,169,42024,unknown,unknown,sunny,69,ltor,14,zaveb701,,,rungb901,hudsm901,mcclt901,barrt901,,,luebc001,zitob001,,regular,3,11,SDN,SFN,y,both,y,y,y,2011
SEA201107160,TEX,SEA,SEA03,20110716,0,7:15PM,night,,,true,,175,30896,unknown,unknown,cloudy,67,rtol,3,padud701,,,cedeg901,johna901,culbf901,millb901,,,wilsc004,hernf002,,regular,5,1,TEX,SEA,y,both,y,y,y,2011
TBA201107160,BOS,TBA,STP01,20110716,0,4:12PM,day,,,true,,212,32487,unknown,unknown,dome,72,torf,0,mathb701,,,reynj901,fairc901,fleta901,dimum901,,,lackj001,shiej002,,regular,9,5,BOS,TBA,y,both,y,y,y,2011
TOR201107160,NYA,TOR,TOR02,20110716,0,1:09PM,day,,,true,,176,45606,unknown,unknown,cloudy,73,rtol,8,hobbd701,,,ticht901,davig901,herna901,gibsg901,,,sabac001,romer002,rivem002,regular,4,1,NYA,TOR,y,both,y,y,y,2011
ARI201107170,LAN,ARI,PHO01,20110717,0,1:10PM,day,,,false,,150,27683,dry,none,dome,75,unknown,0,johnr701,,,gonzm901,hirsj901,barrs901,diazl901,,,hudsd001,lillt001,,regular,1,4,ARI,LAN,y,both,y,y,y,2011
ATL201107170,WAS,ATL,ATL02,20110717,0,1:38PM,day,,,false,,200,30314,unknown,unknown,cloudy,83,rtol,9,stamm701,,,reybd901,eddid901,demud901,danlk901,,,kimbc001,mattr001,,regular,8,9,ATL,WAS,y,both,y,y,y,2011
BAL201107170,CLE,BAL,BAL12,20110717,0,1:37PM,day,,,true,,178,17754,unknown,unknown,sunny,90,tocf,7,hennj701,,,conrc901,wendh902,davib902,knigb901,,,hendm001,gomej002,,regular,3,8,BAL,CLE,y,both,y,y,y,2011
CHN201107170,FLO,CHN,CHI11,20110717,0,1:24PM,day,,,false,,183,37634,unknown,unknown,cloudy,94,torf,4,speaa701,,,cuzzp901,hoyej901,barrl901,hallt901,,,mujie001,woodk002,nunel001,regular,7,5,FLO,CHN,y,both,y,y,y,2011
CIN201107170,SLN,CIN,CIN09,20110717,0,1:10PM,day,,,false,,164,24841,unknown,unknown,cloudy,86,ltor,5,camem701,,,everm901,guccc901,muchm901,wintm901,,,bailh001,garcj004,cordf002,regular,1,3,CIN,SLN,y,both,y,y,y,2011
COL201107170,MIL,COL,DEN02,20110717,0,1:10PM,day,,,false,,217,35030,unknown,unknown,sunny,93,tolf,3,einsd701,,,marqa901,carav901,rapue901,blasc901,,,marcs001,cooka002,axfoj001,regular,4,3,MIL,COL,y,both,y,y,y,2011
DET201107170,CHA,DET,DET05,20110717,0,1:08PM,day,,,true,,160,37049,unknown,unknown,sunny,90,rtol,10,marod701,,,drakr901,darlg901,drecb901,porta901,,,pennb002,humbp001,valvj001,regular,3,4,DET,CHA,y,both,y,y,y,2011
HOU201107170,PIT,HOU,HOU03,20110717,0,1:07PM,day,,,false,,235,24580,dry,none,dome,73,unknown,0,porzg701,,,coope901,kellj901,carlm901,timmt901,,,leroc001,melam001,resoc001,regular,7,5,PIT,HOU,y,both,y,y,y,2011
MIN201107170,KCA,MIN,MIN04,20110717,0,1:12PM,day,,,true,,149,38786,unknown,unknown,cloudy,93,rtol,15,thors701,,,tumpj901,westj901,holbs901,campa902,,,duenb001,paulf001,nathj001,regular,3,4,MIN,KCA,y,both,y,y,y,2011
NYN201107170,PHI,NYN,NYC20,20110717,0,1:13PM,day,,,false,,210,34695,unknown,unknown,sunny,86,tocf,12,karph701,,,belld901,vanol901,randt901,gormb901,,,kendk001,pelfm001,basta001,regular,8,5,PHI,NYN,y,both,y,y,y,2011
OAK201107170,ANA,OAK,OAK01,20110717,0,1:09PM,day,,,true,,155,26115,unknown,unknown,overcast,62,torf,11,ducam701,,,rippm901,buckc901,scotd901,mealj901,,,gonzg003,pinej001,,regular,1,9,OAK,ANA,y,both,y,y,y,2011
SDN201107170,SFN,SDN,SAN02,20110717,0,1:06PM,day,,,false,,226,36351,unknown,unknown,sunny,72,ltor,15,murrj701,,,hudsm901,mcclt901,barrt901,rungb901,,,lopej002,qualc001,wilsb001,regular,4,3,SFN,SDN,y,both,y,y,y,2011
SEA201107170,TEX,SEA,SEA03,20110717,0,1:10PM,day,,,true,,151,30335,dry,none,dome,64,unknown,0,peted701,,,johna901,culbf901,millb901,cedeg901,,,harrm001,beavb001,felin001,regular,3,1,TEX,SEA,y,both,y,y,y,2011
TBA201107170,BOS,TBA,STP01,20110717,0,8:10PM,night,,,true,,344,21504,unknown,unknown,dome,72,torf,0,mathb701,,,fairc901,fleta901,dimum901,reynj901,,,aceva001,russa001,papej001,regular,1,0,BOS,TBA,y,both,y,y,y,2011
TOR201107170,NYA,TOR,TOR02,20110717,0,1:08PM,day,,,true,,170,36586,unknown,unknown,cloudy,81,tocf,11,hobbd701,,,davig901,herna901,gibsg901,ticht901,,,hughp001,villc001,,regular,7,2,NYA,TOR,y,both,y,y,y,2011
ARI201107180,MIL,ARI,PHO01,20110718,0,6:40PM,night,,,false,,134,17404,dry,none,dome,79,unknown,0,rausg701,,,mcclt901,barrt901,rungb901,hudsm901,,,collj001,wolfr001,hernd002,regular,0,3,ARI,MIL,y,both,y,y,y,2011
BAL201107180,BOS,BAL,BAL12,20110718,0,7:07PM,night,,,true,,217,27924,unknown,unknown,sunny,95,torf,10,hennj701,,,guccc901,muchm901,wintm901,everm901,,,wheed001,gonzm001,,regular,15,10,BOS,BAL,y,both,y,y,y,2011
CHN201107180,PHI,CHN,CHI11,20110718,0,7:06PM,night,,,false,,164,38183,unknown,unknown,cloudy,91,ltor,13,roseb701,,,fleta901,welkt901,dimum901,blasc901,,,loper001,hallr001,,regular,1,6,CHN,PHI,y,both,y,y,y,2011
COL201107180,ATL,COL,DEN02,20110718,0,6:42PM,night,,,false,,169,35103,unknown,unknown,cloudy,92,rtol,4,platd701,,,westj901,holbs901,campa902,fairc901,,,lowed001,hammj002,kimbc001,regular,7,4,ATL,COL,y,both,y,y,y,2011
HOU201107180,WAS,HOU,HOU03,20110718,0,7:06PM,night,,,false,,157,28975,dry,none,dome,73,unknown,0,mclei701,,,welkb901,nelsj901,carav901,fostm901,,,marqj001,lylej001,stord001,regular,5,2,WAS,HOU,y,both,y,y,y,2011
KCA201107180,CHA,KCA,KAN06,20110718,0,7:10PM,night,,,true,,157,17190,unknown,unknown,sunny,95,rtol,5,schus701,,,buckc901,scotd901,mealj901,rippm901,,,buehm001,davik002,,regular,5,2,CHA,KCA,y,both,y,y,y,2011
